,0.001km,0.025km,0.05km,0.075km,0.1km,0.125km,0.15km,0.175km,0.2km,0.225km,0.25km,0.275km,0.3km,0.325km,0.35km,0.375km,0.4km,0.425km,0.45km,0.475km,0.5km,0.55km,0.6km,0.65km,0.7km,0.75km,0.8km,0.85km,0.9km,0.95km,1.0km,1.05km,1.1km,1.15km,1.2km,1.25km,1.3km,1.35km,1.4km,1.45km,1.5km,1.55km,1.6km,1.65km,1.7km,1.75km,1.8km,1.85km,1.9km,1.95km,2.0km,2.25km,2.5km,2.75km,3.0km,3.25km,3.5km,3.75km,4.0km,4.25km,4.5km,4.75km,5.0km,5.25km,5.5km,5.75km,6.0km,6.25km,6.5km,6.75km,7.0km,7.25km,7.5km,7.75km,8.0km,8.25km,8.5km,8.75km,9.0km,9.25km,9.5km,9.75km,10.0km
4179,58.406,58.376,58.344,58.312,58.28,58.248,58.216,58.184,58.152,58.12,58.088,58.056,58.024,57.992,57.96,57.928,57.896,57.864,57.832,57.8,58.064,58.844,59.625,60.405,61.186,62.161,63.154,64.147,65.14,65.079,63.341,61.602,59.864,58.126,56.388,54.65,52.912,51.174,49.452,49.662,49.873,50.083,50.294,50.504,50.715,50.925,51.135,51.346,51.412,50.788,50.163,47.041,43.919,40.797,37.936,36.258,34.579,32.9,31.222,28.427,23.98,19.533,15.085,10.638,6.191,11.096,16.703,22.31,27.918,33.525,39.132,44.702,50.23,55.759,61.287,66.816,72.344,77.872,83.401,87.17,89.609,92.048,94.487
4180,76.361,75.265,74.123,72.981,71.839,70.697,69.555,68.413,67.271,66.129,64.987,63.845,62.703,61.562,60.42,59.278,58.136,56.994,55.852,54.71,53.716,51.856,49.995,48.134,46.273,44.468,42.667,40.866,39.065,37.862,37.608,37.354,37.101,36.847,36.593,36.339,36.085,35.832,35.579,35.479,35.378,35.277,35.177,35.076,34.975,34.875,34.774,34.673,34.725,35.504,36.284,40.182,44.08,47.977,50.129,44.378,38.626,32.875,27.123,22.347,19.016,15.685,12.355,9.024,5.693,7.817,10.35,12.884,15.418,17.952,20.485,22.336,23.462,24.587,25.713,26.839,27.964,29.09,30.216,36.847,47.638,58.429,69.22
4181,54.246,54.054,53.853,53.653,53.453,53.253,53.052,52.852,52.652,52.452,52.252,52.051,51.851,51.651,51.451,51.25,51.05,50.85,50.65,50.45,50.706,51.606,52.506,53.406,54.306,55.121,55.929,56.737,57.544,57.007,54.333,51.658,48.984,46.31,43.635,40.961,38.286,35.612,32.964,33.432,33.899,34.367,34.835,35.302,35.77,36.238,36.705,37.173,37.684,38.405,39.125,42.727,46.328,49.93,51.343,42.847,34.352,25.856,17.361,12.806,14.087,15.368,16.649,17.93,19.21,22.87,26.709,30.548,34.386,38.225,42.063,46.378,51.198,56.017,60.837,65.657,70.476,75.296,80.116,81.365,79.916,78.467,77.018
4182,76.443,76.381,76.317,76.253,76.189,76.125,76.061,75.997,75.933,75.869,75.805,75.741,75.677,75.613,75.549,75.485,75.421,75.357,75.293,75.229,75.159,75.012,74.865,74.719,74.572,73.786,72.943,72.1,71.257,69.787,67.32,64.852,62.384,59.917,57.449,54.982,52.514,50.047,47.595,47.003,46.412,45.82,45.228,44.636,44.045,43.453,42.861,42.27,41.779,41.772,41.766,41.733,41.7,41.667,41.901,43.346,44.79,46.234,47.678,45.773,38.908,32.044,25.179,18.314,11.45,21.418,32.652,43.885,55.119,66.352,77.585,84.434,86.627,88.82,91.013,93.207,95.4,97.593,99.786,97.583,92.058,86.533,81.009
4183,58.038,57.877,57.71,57.542,57.374,57.207,57.039,56.871,56.704,56.536,56.369,56.201,56.033,55.866,55.698,55.53,55.363,55.195,55.028,54.86,55.171,56.2,57.228,58.257,59.285,60.374,61.469,62.564,63.658,64.93,66.482,68.035,69.587,71.14,72.693,74.245,75.798,77.35,78.863,75.643,72.423,69.203,65.983,62.764,59.544,56.324,53.104,49.884,47.329,47.96,48.591,51.746,54.901,58.056,60.399,59.068,57.737,56.406,55.075,51.994,46.325,40.655,34.985,29.316,23.646,33.107,43.704,54.301,64.898,75.496,86.093,92.07,93.141,94.212,95.284,96.355,97.426,98.498,99.569,100.0,100.0,100.0,100.0
4184,76.905,76.935,76.966,76.998,77.029,77.061,77.092,77.123,77.155,77.186,77.218,77.249,77.281,77.312,77.343,77.375,77.406,77.438,77.469,77.501,77.567,77.729,77.892,78.054,78.217,78.649,79.106,79.563,80.02,80.238,80.077,79.916,79.755,79.594,79.433,79.272,79.111,78.95,78.788,78.603,78.418,78.233,78.048,77.863,77.678,77.493,77.308,77.123,76.991,77.111,77.23,77.83,78.429,79.029,79.529,79.579,79.63,79.68,79.73,80.983,84.016,87.049,90.082,93.115,96.148,93.439,90.299,87.158,84.018,80.878,77.737,72.828,66.041,59.255,52.468,45.681,38.894,32.107,25.32,26.819,34.577,42.334,50.092
4185,70.565,70.11,69.635,69.161,68.687,68.212,67.738,67.263,66.789,66.315,65.84,65.366,64.892,64.417,63.943,63.469,62.994,62.52,62.046,61.571,61.861,63.088,64.315,65.542,66.769,68.206,69.663,71.119,72.576,72.562,70.211,67.859,65.508,63.157,60.805,58.454,56.103,53.752,51.419,51.297,51.175,51.053,50.931,50.809,50.687,50.565,50.443,50.321,50.335,51.002,51.67,55.006,58.342,61.678,65.11,68.98,72.85,76.72,80.59,83.002,83.254,83.506,83.758,84.01,84.262,86.857,89.629,92.4,95.171,97.942,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,93.879,82.221,70.563,58.904
4186,73.236,72.997,72.749,72.5,72.252,72.003,71.755,71.506,71.258,71.009,70.761,70.512,70.264,70.015,69.767,69.518,69.27,69.021,68.772,68.524,67.926,66.432,64.939,63.446,61.953,60.57,59.198,57.825,56.453,55.419,54.923,54.427,53.931,53.435,52.939,52.443,51.948,51.452,50.962,51.226,51.489,51.752,52.016,52.279,52.542,52.805,53.069,53.332,53.656,54.27,54.884,57.955,61.025,64.095,66.885,68.404,69.924,71.444,72.963,72.874,70.404,67.934,65.463,62.993,60.523,57.322,54.067,50.812,47.557,44.301,41.046,42.079,47.663,53.247,58.831,64.415,69.999,75.583,81.167,79.828,73.259,66.689,60.12
4187,62.705,62.037,61.341,60.645,59.949,59.253,58.557,57.86,57.164,56.468,55.772,55.076,54.38,53.684,52.988,52.292,51.595,50.899,50.203,49.507,49.494,50.047,50.599,51.152,51.704,52.262,52.821,53.379,53.937,54.104,53.647,53.191,52.735,52.278,51.822,51.365,50.909,50.453,49.996,49.539,49.081,48.624,48.166,47.709,47.251,46.794,46.336,45.879,45.533,45.723,45.913,46.862,47.812,48.762,49.796,51.213,52.63,54.047,55.464,54.866,51.283,47.7,44.116,40.533,36.95,36.411,36.101,35.791,35.48,35.17,34.86,37.125,42.126,47.126,52.127,57.127,62.127,67.128,72.128,76.811,81.254,85.696,90.139
4188,63.584,62.639,61.655,60.67,59.686,58.702,57.718,56.733,55.749,54.765,53.781,52.797,51.812,50.828,49.844,48.86,47.876,46.891,45.907,44.923,44.701,44.904,45.107,45.31,45.513,45.33,45.111,44.893,44.674,44.17,43.211,42.252,41.294,40.335,39.377,38.418,37.459,36.501,35.551,35.647,35.744,35.841,35.937,36.034,36.13,36.227,36.323,36.42,36.625,37.347,38.07,41.684,45.297,48.91,52.428,55.513,58.598,61.684,64.769,65.421,62.472,59.523,56.574,53.625,50.676,47.194,43.672,40.15,36.628,33.106,29.584,28.949,31.38,33.81,36.241,38.672,41.103,43.533,45.964,44.807,40.94,37.072,33.205
4189,50.975,50.307,49.611,48.915,48.219,47.523,46.827,46.13,45.434,44.738,44.042,43.346,42.65,41.954,41.258,40.562,39.865,39.169,38.473,37.777,37.89,38.801,39.712,40.624,41.535,42.031,42.49,42.949,43.408,43.686,43.675,43.665,43.654,43.643,43.633,43.622,43.611,43.601,43.59,43.548,43.506,43.465,43.423,43.381,43.34,43.298,43.256,43.214,43.326,44.175,45.023,49.264,53.505,57.746,60.98,59.653,58.326,56.999,55.672,54.043,51.968,49.892,47.816,45.741,43.665,41.191,38.687,36.182,33.678,31.174,28.67,27.605,28.069,28.532,28.996,29.46,29.923,30.387,30.85,33.26,37.14,41.02,44.9
4190,68.07,67.709,67.334,66.958,66.583,66.207,65.832,65.457,65.081,64.706,64.33,63.955,63.58,63.204,62.829,62.453,62.078,61.703,61.327,60.952,59.932,57.347,54.763,52.178,49.593,48.497,47.535,46.573,45.611,44.747,44.04,43.333,42.626,41.919,41.212,40.505,39.798,39.091,38.384,37.649,36.914,36.179,35.444,34.708,33.973,33.238,32.503,31.768,31.25,31.771,32.293,34.9,37.507,40.115,43.368,49.549,55.73,61.91,68.091,70.336,66.755,63.174,59.593,56.011,52.43,47.954,43.411,38.868,34.325,29.782,25.239,22.879,22.834,22.79,22.746,22.702,22.657,22.613,22.569,23.801,25.996,28.191,30.386
4191,60.067,59.708,59.334,58.959,58.585,58.211,57.837,57.462,57.088,56.714,56.34,55.965,55.591,55.217,54.843,54.468,54.094,53.72,53.346,52.971,53.217,54.234,55.252,56.269,57.286,58.395,59.511,60.628,61.745,62.866,63.994,65.122,66.25,67.378,68.507,69.635,70.763,71.891,72.983,69.812,66.641,63.47,60.299,57.128,53.957,50.786,47.615,44.444,41.761,41.42,41.078,39.372,37.665,35.958,35.226,38.908,42.589,46.271,49.953,51.783,50.873,49.963,49.053,48.144,47.234,43.776,40.126,36.477,32.828,29.179,25.529,26.887,33.562,40.236,46.91,53.585,60.259,66.934,73.608,79.973,86.104,92.236,98.367
4192,72.906,71.84,70.729,69.619,68.508,67.398,66.287,65.177,64.066,62.956,61.845,60.735,59.624,58.514,57.403,56.293,55.182,54.072,52.961,51.85,51.366,50.929,50.491,50.054,49.616,50.131,50.731,51.331,51.932,52.143,51.737,51.331,50.924,50.518,50.112,49.705,49.299,48.893,48.492,48.694,48.896,49.099,49.301,49.503,49.706,49.908,50.11,50.313,50.521,50.758,50.995,52.18,53.365,54.55,57.175,66.319,75.463,84.608,93.752,98.238,95.826,93.414,91.002,88.59,86.179,86.222,86.45,86.678,86.906,87.134,87.363,86.501,84.482,82.463,80.444,78.425,76.406,74.388,72.369,75.172,81.618,88.064,94.511
4193,88.718,88.77,88.824,88.878,88.932,88.986,89.04,89.094,89.148,89.203,89.257,89.311,89.365,89.419,89.473,89.527,89.582,89.636,89.69,89.744,89.876,90.205,90.534,90.864,91.193,91.327,91.444,91.561,91.678,91.899,92.284,92.669,93.054,93.438,93.823,94.208,94.593,94.978,95.362,95.574,95.787,95.999,96.212,96.424,96.637,96.849,97.062,97.274,97.439,97.377,97.314,97.001,96.689,96.376,95.873,94.506,93.139,91.772,90.406,88.545,85.952,83.359,80.767,78.174,75.581,69.408,62.966,56.524,50.082,43.64,37.197,32.711,30.3,27.89,25.479,23.069,20.658,18.248,15.837,13.238,10.497,7.755,5.014
4194,92.345,91.691,91.009,90.328,89.646,88.965,88.283,87.602,86.92,86.238,85.557,84.875,84.194,83.512,82.831,82.149,81.468,80.786,80.104,79.423,78.869,77.87,76.871,75.872,74.872,75.422,76.11,76.799,77.487,78.137,78.724,79.312,79.9,80.487,81.075,81.662,82.25,82.837,83.423,83.825,84.227,84.628,85.03,85.431,85.833,86.235,86.636,87.038,87.34,87.166,86.992,86.122,85.252,84.382,83.291,81.198,79.105,77.012,74.919,71.371,65.669,59.966,54.264,48.561,42.858,39.963,37.279,34.595,31.911,29.226,26.542,25.705,26.828,27.951,29.074,30.197,31.32,32.444,33.567,30.273,23.644,17.014,10.385
4195,69.978,69.563,69.13,68.698,68.265,67.833,67.401,66.968,66.536,66.103,65.671,65.238,64.806,64.373,63.941,63.508,63.076,62.644,62.211,61.779,61.922,62.695,63.469,64.243,65.016,64.592,64.06,63.528,62.996,62.836,63.266,63.695,64.125,64.555,64.985,65.414,65.844,66.274,66.704,67.162,67.621,68.079,68.538,68.996,69.455,69.914,70.372,70.831,71.211,71.214,71.217,71.234,71.25,71.267,71.699,74.016,76.333,78.65,80.967,80.103,74.528,68.953,63.379,57.804,52.23,50.127,48.285,46.444,44.602,42.76,40.918,41.219,43.795,46.371,48.947,51.523,54.099,56.675,59.251,54.864,45.215,35.567,25.919
4196,83.056,82.36,81.634,80.909,80.184,79.459,78.734,78.008,77.283,76.558,75.833,75.108,74.382,73.657,72.932,72.207,71.481,70.756,70.031,69.306,68.219,65.738,63.257,60.775,58.294,57.517,56.892,56.268,55.643,55.123,54.768,54.413,54.058,53.702,53.347,52.992,52.637,52.282,51.924,51.208,50.492,49.777,49.061,48.345,47.629,46.914,46.198,45.482,45.028,45.83,46.632,50.64,54.649,58.657,62.466,65.376,68.285,71.194,74.104,75.707,75.376,75.045,74.715,74.384,74.053,73.835,73.626,73.416,73.207,72.997,72.788,74.501,78.256,82.011,85.765,89.52,93.275,97.03,100.0,92.949,76.358,59.767,43.177
4197,74.582,74.304,74.014,73.724,73.434,73.144,72.854,72.564,72.275,71.985,71.695,71.405,71.115,70.825,70.536,70.246,69.956,69.666,69.376,69.086,69.396,70.524,71.652,72.779,73.907,75.349,76.818,78.288,79.758,81.055,82.078,83.1,84.123,85.145,86.168,87.191,88.213,89.236,90.232,88.138,86.044,83.949,81.855,79.76,77.666,75.572,73.477,71.383,69.583,69.197,68.811,66.881,64.951,63.021,61.675,62.975,64.275,65.574,66.874,68.37,70.155,71.94,73.725,75.51,77.295,77.436,77.453,77.47,77.487,77.504,77.521,76.311,73.798,71.286,68.773,66.26,63.747,61.234,58.721,59.587,63.004,66.42,69.837
4198,82.128,81.842,81.545,81.247,80.95,80.652,80.355,80.058,79.76,79.463,79.165,78.868,78.57,78.273,77.976,77.678,77.381,77.083,76.786,76.489,75.81,74.13,72.449,70.769,69.088,69.638,70.389,71.139,71.889,72.337,72.304,72.271,72.238,72.205,72.172,72.139,72.106,72.073,72.028,70.62,69.212,67.804,66.396,64.988,63.579,62.171,60.763,59.355,58.208,58.314,58.42,58.949,59.478,60.007,60.47,60.633,60.796,60.959,61.123,62.533,65.789,69.045,72.301,75.556,78.812,77.033,74.874,72.716,70.558,68.4,66.241,66.918,70.605,74.291,77.978,81.664,85.351,89.037,92.724,84.471,67.201,49.931,32.661
4199,73.331,72.72,72.084,71.448,70.812,70.176,69.539,68.903,68.267,67.631,66.995,66.359,65.722,65.086,64.45,63.814,63.178,62.542,61.905,61.269,61.648,63.265,64.882,66.5,68.117,69.603,71.077,72.551,74.025,74.68,74.033,73.385,72.738,72.091,71.444,70.796,70.149,69.502,68.846,67.183,65.519,63.856,62.193,60.529,58.866,57.203,55.54,53.876,52.477,52.343,52.21,51.542,50.875,50.207,49.564,49.035,48.505,47.976,47.446,45.18,40.344,35.507,30.671,25.834,20.998,22.385,24.239,26.093,27.947,29.801,31.655,32.082,30.995,29.907,28.819,27.731,26.644,25.556,24.468,21.129,16.091,11.052,6.013
4200,81.863,82.514,83.191,83.869,84.546,85.224,85.901,86.579,87.256,87.934,88.611,89.289,89.966,90.643,91.321,91.998,92.676,93.353,94.031,94.708,94.161,92.027,89.893,87.76,85.626,84.573,83.618,82.662,81.707,81.329,81.869,82.41,82.951,83.491,84.032,84.573,85.113,85.654,86.201,87.468,88.736,90.004,91.272,92.54,93.808,95.075,96.343,97.611,98.337,96.468,94.599,85.254,75.909,66.564,58.702,57.553,56.404,55.255,54.106,51.577,47.006,42.434,37.863,33.291,28.719,31.481,34.794,38.106,41.419,44.732,48.044,47.948,44.234,40.52,36.806,33.091,29.377,25.663,21.948,24.288,31.201,38.114,45.028
4201,82.549,82.244,81.927,81.61,81.293,80.975,80.658,80.341,80.024,79.706,79.389,79.072,78.755,78.438,78.12,77.803,77.486,77.169,76.852,76.534,76.819,77.897,78.975,80.053,81.131,82.222,83.315,84.407,85.499,86.061,85.78,85.498,85.217,84.935,84.654,84.372,84.091,83.809,83.528,83.335,83.142,82.949,82.756,82.563,82.369,82.176,81.983,81.79,81.451,80.416,79.381,74.204,69.027,63.85,59.564,59.311,59.058,58.804,58.551,55.575,48.568,41.561,34.554,27.547,20.54,20.004,19.954,19.905,19.855,19.805,19.756,21.41,24.874,28.339,31.803,35.267,38.731,42.195,45.659,50.781,57.154,63.527,69.9
4202,84.196,84.3,84.407,84.515,84.623,84.73,84.838,84.946,85.054,85.161,85.269,85.377,85.484,85.592,85.7,85.807,85.915,86.023,86.13,86.238,86.035,85.365,84.695,84.025,83.355,84.333,85.458,86.584,87.709,88.528,88.86,89.191,89.523,89.855,90.186,90.518,90.85,91.181,91.505,90.863,90.222,89.58,88.938,88.297,87.655,87.014,86.372,85.731,85.059,84.245,83.431,79.359,75.287,71.215,67.293,64.051,60.809,57.567,54.325,51.706,50.008,48.311,46.613,44.916,43.219,42.993,42.878,42.764,42.649,42.534,42.419,43.653,46.319,48.984,51.65,54.316,56.981,59.647,62.313,67.562,74.763,81.964,89.165
4203,78.079,78.227,78.382,78.537,78.692,78.846,79.001,79.156,79.311,79.466,79.621,79.775,79.93,80.085,80.24,80.395,80.549,80.704,80.859,81.014,81.452,82.569,83.685,84.802,85.918,87.219,88.536,89.854,91.171,91.704,90.988,90.273,89.557,88.842,88.126,87.411,86.695,85.98,85.266,84.735,84.204,83.673,83.143,82.612,82.081,81.551,81.02,80.489,80.043,80.004,79.965,79.77,79.575,79.38,78.527,74.694,70.862,67.03,63.197,59.266,55.188,51.11,47.031,42.953,38.875,38.023,37.413,36.803,36.194,35.584,34.974,35.246,36.455,37.665,38.874,40.083,41.292,42.501,43.71,42.011,38.117,34.223,30.328
4204,90.538,90.876,91.229,91.582,91.934,92.287,92.64,92.992,93.345,93.698,94.051,94.403,94.756,95.109,95.461,95.814,96.167,96.52,96.872,97.225,97.255,97.04,96.826,96.612,96.398,95.985,95.555,95.124,94.694,94.218,93.67,93.122,92.574,92.026,91.478,90.93,90.382,89.833,89.29,89.309,89.329,89.348,89.367,89.387,89.406,89.425,89.445,89.464,89.537,89.868,90.199,91.854,93.509,95.164,95.697,91.149,86.601,82.053,77.505,74.64,74.27,73.899,73.528,73.157,72.786,66.091,58.921,51.752,44.582,37.412,30.242,29.566,35.783,42.0,48.217,54.434,60.651,66.868,73.085,77.832,81.47,85.108,88.746
4205,75.128,75.24,75.356,75.473,75.589,75.706,75.822,75.938,76.055,76.171,76.288,76.404,76.521,76.637,76.753,76.87,76.986,77.103,77.219,77.335,77.771,78.912,80.053,81.195,82.336,83.147,83.928,84.709,85.49,86.392,87.485,88.578,89.671,90.764,91.857,92.95,94.043,95.136,96.22,96.245,96.269,96.293,96.318,96.342,96.367,96.391,96.415,96.44,96.375,95.883,95.39,92.929,90.468,88.006,85.73,84.292,82.854,81.416,79.978,79.143,79.199,79.256,79.313,79.369,79.426,75.526,71.329,67.132,62.935,58.738,54.541,51.985,51.17,50.355,49.54,48.725,47.91,47.096,46.281,49.266,55.122,60.978,66.835
4206,86.762,87.108,87.468,87.828,88.189,88.549,88.909,89.269,89.63,89.99,90.35,90.711,91.071,91.431,91.791,92.152,92.512,92.872,93.233,93.593,93.771,93.974,94.177,94.38,94.583,93.466,92.23,90.994,89.759,88.607,87.59,86.573,85.555,84.538,83.521,82.503,81.486,80.469,79.461,79.566,79.67,79.775,79.88,79.984,80.089,80.194,80.299,80.403,80.453,80.235,80.018,78.932,77.846,76.76,75.693,74.713,73.734,72.754,71.775,72.06,74.218,76.376,78.533,80.691,82.849,83.533,84.105,84.678,85.25,85.823,86.395,85.721,83.722,81.723,79.725,77.726,75.727,73.729,71.73,73.217,77.336,81.456,85.575
4207,93.222,93.193,93.163,93.134,93.104,93.074,93.045,93.015,92.985,92.956,92.926,92.896,92.867,92.837,92.807,92.778,92.748,92.718,92.689,92.659,92.805,93.247,93.689,94.131,94.574,94.408,94.187,93.966,93.745,93.337,92.63,91.923,91.216,90.509,89.802,89.095,88.388,87.681,86.977,86.621,86.265,85.909,85.554,85.198,84.842,84.486,84.13,83.774,83.519,83.745,83.971,85.102,86.233,87.364,88.278,88.211,88.144,88.077,88.01,87.384,85.929,84.475,83.02,81.566,80.112,81.309,82.705,84.102,85.498,86.894,88.291,86.826,82.323,77.821,73.318,68.815,64.313,59.81,55.308,57.319,64.251,71.183,78.115
4208,95.999,95.787,95.566,95.345,95.123,94.902,94.681,94.46,94.239,94.018,93.796,93.575,93.354,93.133,92.912,92.691,92.469,92.248,92.027,91.806,91.423,90.521,89.619,88.717,87.814,88.169,88.637,89.105,89.573,89.449,88.383,87.318,86.253,85.187,84.122,83.057,81.992,80.926,79.863,79.026,78.189,77.353,76.516,75.679,74.843,74.006,73.169,72.332,71.658,71.76,71.862,72.372,72.882,73.392,73.927,74.574,75.221,75.867,76.514,77.738,79.818,81.897,83.976,86.055,88.135,89.997,91.844,93.69,95.536,97.383,99.229,100.0,99.957,99.806,99.656,99.506,99.355,99.205,99.055,99.095,99.278,99.461,99.645
4209,79.511,79.15,78.774,78.398,78.022,77.646,77.27,76.894,76.518,76.142,75.766,75.39,75.014,74.638,74.262,73.886,73.51,73.134,72.758,72.382,72.35,72.578,72.806,73.033,73.261,74.082,74.956,75.83,76.704,76.985,76.325,75.665,75.005,74.345,73.685,73.025,72.365,71.705,71.056,71.717,72.379,73.041,73.703,74.365,75.027,75.689,76.351,77.012,77.472,76.963,76.454,73.908,71.361,68.815,66.373,64.402,62.43,60.458,58.487,60.337,67.844,75.352,82.86,90.368,97.875,98.077,97.729,97.382,97.034,96.687,96.339,96.423,96.965,97.507,98.049,98.591,99.133,99.675,100.0,100.0,99.491,98.88,98.269
4210,90.13,90.153,90.177,90.201,90.225,90.249,90.273,90.297,90.32,90.344,90.368,90.392,90.416,90.44,90.464,90.487,90.511,90.535,90.559,90.583,89.672,87.058,84.444,81.83,79.215,78.184,77.295,76.405,75.516,75.089,75.399,75.708,76.017,76.326,76.636,76.945,77.254,77.563,77.863,77.05,76.236,75.423,74.61,73.796,72.983,72.17,71.356,70.543,69.981,70.621,71.261,74.463,77.665,80.867,83.684,84.758,85.832,86.905,87.979,88.655,88.743,88.831,88.918,89.006,89.094,90.377,91.75,93.123,94.497,95.87,97.243,98.176,98.642,99.108,99.575,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
4211,92.085,91.606,91.108,90.61,90.112,89.613,89.115,88.617,88.119,87.62,87.122,86.624,86.126,85.628,85.129,84.631,84.133,83.635,83.136,82.638,82.147,81.17,80.194,79.217,78.24,78.903,79.713,80.523,81.333,82.11,82.835,83.56,84.285,85.011,85.736,86.461,87.186,87.911,88.62,87.415,86.21,85.006,83.801,82.596,81.391,80.186,78.982,77.777,76.845,77.222,77.598,79.481,81.365,83.248,85.372,88.587,91.801,95.016,98.231,99.952,99.46,98.969,98.477,97.986,97.494,96.493,95.454,94.414,93.374,92.335,91.295,90.702,90.584,90.465,90.346,90.227,90.109,89.99,89.871,92.252,96.522,100.0,100.0
4212,95.329,95.533,95.745,95.958,96.17,96.383,96.595,96.807,97.02,97.232,97.445,97.657,97.87,98.082,98.295,98.507,98.719,98.932,99.144,99.357,99.296,98.945,98.593,98.241,97.889,96.989,96.04,95.091,94.142,93.135,92.036,90.937,89.837,88.738,87.638,86.539,85.44,84.34,83.245,82.675,82.104,81.534,80.964,80.393,79.823,79.253,78.682,78.112,77.624,77.534,77.443,76.989,76.535,76.082,76.625,81.682,86.738,91.795,96.852,99.111,97.227,95.343,93.459,91.575,89.692,89.319,89.06,88.801,88.542,88.283,88.023,88.339,89.265,90.191,91.117,92.043,92.969,93.895,94.822,95.6,96.267,96.934,97.601
4213,93.91,93.891,93.872,93.853,93.834,93.815,93.795,93.776,93.757,93.738,93.719,93.699,93.68,93.661,93.642,93.623,93.603,93.584,93.565,93.546,93.649,93.961,94.272,94.583,94.894,94.531,94.107,93.684,93.26,92.792,92.252,91.712,91.173,90.633,90.094,89.554,89.015,88.475,87.931,86.819,85.708,84.597,83.486,82.374,81.263,80.152,79.041,77.929,77.094,77.583,78.072,80.517,82.962,85.407,87.455,87.704,87.953,88.202,88.451,88.512,88.295,88.077,87.86,87.643,87.425,85.831,84.134,82.436,80.739,79.042,77.344,77.547,79.766,81.986,84.206,86.426,88.645,90.865,93.085,93.552,92.695,91.838,90.981
4214,91.686,91.609,91.529,91.45,91.37,91.29,91.21,91.131,91.051,90.971,90.891,90.812,90.732,90.652,90.572,90.493,90.413,90.333,90.253,90.174,89.923,89.275,88.628,87.981,87.333,86.816,86.311,85.806,85.3,85.022,85.105,85.188,85.272,85.355,85.438,85.521,85.604,85.688,85.773,86.121,86.468,86.816,87.164,87.511,87.859,88.207,88.555,88.902,89.282,89.814,90.346,93.008,95.669,98.33,100.0,98.839,97.424,96.009,94.595,93.384,92.476,91.568,90.66,89.752,88.843,89.323,89.906,90.489,91.073,91.656,92.24,91.99,90.857,89.724,88.591,87.457,86.324,85.191,84.058,78.887,70.667,62.447,54.226
4215,92.115,91.71,91.289,90.868,90.446,90.025,89.603,89.182,88.761,88.339,87.918,87.497,87.075,86.654,86.232,85.811,85.39,84.968,84.547,84.125,84.059,84.229,84.398,84.567,84.736,85.692,86.718,87.744,88.77,88.563,86.396,84.23,82.063,79.896,77.729,75.562,73.395,71.229,69.063,67.086,65.108,63.131,61.154,59.176,57.199,55.221,53.244,51.266,49.97,51.94,53.91,63.761,73.611,83.462,91.034,88.292,85.55,82.808,80.067,77.956,76.782,75.607,74.432,73.257,72.082,67.65,62.974,58.297,53.621,48.945,44.268,42.941,45.17,47.398,49.627,51.855,54.084,56.312,58.541,57.784,54.771,51.759,48.746
4216,87.319,86.954,86.574,86.194,85.814,85.434,85.054,84.674,84.294,83.914,83.534,83.154,82.774,82.394,82.013,81.633,81.253,80.873,80.493,80.113,80.338,81.301,82.264,83.228,84.191,83.833,83.356,82.879,82.403,81.853,81.189,80.525,79.86,79.196,78.532,77.867,77.203,76.539,75.873,74.993,74.114,73.234,72.355,71.475,70.596,69.717,68.837,67.958,67.394,68.345,69.297,74.053,78.809,83.565,87.26,86.155,85.05,83.945,82.84,81.407,79.488,77.57,75.651,73.733,71.814,70.82,69.895,68.97,68.046,67.121,66.196,65.162,64.011,62.86,61.709,60.558,59.407,58.256,57.105,57.364,58.688,60.012,61.336
4217,82.207,82.185,82.163,82.14,82.117,82.095,82.072,82.049,82.026,82.004,81.981,81.958,81.936,81.913,81.89,81.868,81.845,81.822,81.799,81.777,81.772,81.776,81.781,81.785,81.79,80.589,79.281,77.972,76.663,75.581,74.858,74.135,73.412,72.689,71.966,71.243,70.52,69.797,69.08,69.051,69.023,68.994,68.966,68.937,68.909,68.88,68.852,68.824,68.902,69.492,70.083,73.036,75.989,78.942,81.588,82.848,84.108,85.368,86.628,85.705,81.55,77.395,73.24,69.085,64.93,66.304,68.093,69.882,71.671,73.46,75.249,74.815,72.022,69.229,66.435,63.642,60.849,58.055,55.262,53.136,51.514,49.892,48.27
4218,83.278,83.187,83.091,82.996,82.9,82.805,82.709,82.614,82.518,82.423,82.327,82.232,82.137,82.041,81.946,81.85,81.755,81.659,81.564,81.468,81.557,81.891,82.225,82.559,82.892,81.897,80.783,79.668,78.554,77.592,76.871,76.15,75.429,74.708,73.987,73.266,72.546,71.825,71.112,71.398,71.684,71.969,72.255,72.541,72.827,73.112,73.398,73.684,73.938,74.042,74.146,74.665,75.185,75.704,76.425,78.055,79.686,81.316,82.947,83.021,80.79,78.559,76.328,74.097,71.866,68.728,65.523,62.317,59.112,55.906,52.701,52.59,55.765,58.94,62.114,65.289,68.464,71.639,74.814,72.915,67.184,61.453,55.722
